source,conditionName,url,type
MAYO,Aortic valve disease,https://www.mayoclinic.org/diseases-conditions/aortic-valve-disease/symptoms-causes/syc-20355117,Overview
MAYO,Aortic valve regurgitation,https://www.mayoclinic.org/diseases-conditions/aortic-valve-regurgitation/diagnosis-treatment/drc-20353135,Treatment
MAYO,Aortic valve regurgitation,https://www.mayoclinic.org/diseases-conditions/aortic-valve-regurgitation/symptoms-causes/syc-20353129,Overview
MAYO,Aortic valve stenosis,https://www.mayoclinic.org/diseases-conditions/aortic-stenosis/diagnosis-treatment/drc-20353145,Treatment
MAYO,Aortic valve stenosis,https://www.mayoclinic.org/diseases-conditions/aortic-stenosis/symptoms-causes/syc-20353139,Overview
MAYO,Aphasia,https://www.mayoclinic.org/diseases-conditions/aphasia/diagnosis-treatment/drc-20369523,Treatment
MAYO,Aphasia,https://www.mayoclinic.org/diseases-conditions/primary-progressive-aphasia/diagnosis-treatment/drc-20350504,Treatment
MAYO,Aphasia,https://www.mayoclinic.org/diseases-conditions/aphasia/symptoms-causes/syc-20369518,Overview
MAYO,Aphasia,https://www.mayoclinic.org/diseases-conditions/primary-progressive-aphasia/symptoms-causes/syc-20350499,Overview
MAYO,Aplastic anemia,https://www.mayoclinic.org/diseases-conditions/aplastic-anemia/diagnosis-treatment/drc-20355020,Treatment
MAYO,Aplastic anemia,https://www.mayoclinic.org/diseases-conditions/aplastic-anemia/symptoms-causes/syc-20355015,Overview
MAYO,Appendicitis,https://www.mayoclinic.org/diseases-conditions/appendicitis/diagnosis-treatment/drc-20369549,Treatment
MAYO,Appendicitis,https://www.mayoclinic.org/diseases-conditions/appendicitis/symptoms-causes/syc-20369543,Overview
MAYO,Arnold-Chiari malformation,https://www.mayoclinic.org/diseases-conditions/chiari-malformation/diagnosis-treatment/drc-20354015,Treatment
MAYO,Arnold-Chiari malformation,https://www.mayoclinic.org/diseases-conditions/chiari-malformation/symptoms-causes/syc-20354010,Overview
MAYO,Arteriosclerosis  atherosclerosis,https://www.mayoclinic.org/diseases-conditions/arteriosclerosis-atherosclerosis/diagnosis-treatment/drc-20350575,Treatment
MAYO,Arteriosclerosis  atherosclerosis,https://www.mayoclinic.org/diseases-conditions/arteriosclerosis-atherosclerosis/symptoms-causes/syc-20350569,Overview
MAYO,Arteriovenous fistula,https://www.mayoclinic.org/diseases-conditions/arteriovenous-fistula/diagnosis-treatment/drc-20369571,Treatment
MAYO,Arteriovenous fistula,https://www.mayoclinic.org/diseases-conditions/arteriovenous-fistula/symptoms-causes/syc-20369567,Overview
MAYO,Arteriovenous malformation,https://www.mayoclinic.org/diseases-conditions/arteriovenous-malformation/diagnosis-treatment/drc-20454895,Treatment
MAYO,Arteriovenous malformation,https://www.mayoclinic.org/diseases-conditions/arteriovenous-malformation/symptoms-causes/syc-20350544,Overview
MAYO,Arteritis,https://www.mayoclinic.org/diseases-conditions/takayasus-arteritis/diagnosis-treatment/drc-20351340,Treatment
MAYO,Arteritis,https://www.mayoclinic.org/diseases-conditions/takayasus-arteritis/symptoms-causes/syc-20351335,Overview
MAYO,Arthritis,https://www.mayoclinic.org/diseases-conditions/arthritis/diagnosis-treatment/drc-20350777,Treatment
MAYO,Arthritis,https://www.mayoclinic.org/diseases-conditions/gout/diagnosis-treatment/drc-20372903,Treatment
MAYO,Arthritis,https://www.mayoclinic.org/diseases-conditions/psoriatic-arthritis/diagnosis-treatment/drc-20354081,Treatment
MAYO,Arthritis,https://www.mayoclinic.org/diseases-conditions/rheumatoid-arthritis/diagnosis-treatment/drc-20353653,Treatment
MAYO,Arthritis,https://www.mayoclinic.org/diseases-conditions/arthritis/symptoms-causes/syc-20350772,Overview
MAYO,Arthritis,https://www.mayoclinic.org/diseases-conditions/gout/symptoms-causes/syc-20372897,Overview
MAYO,Arthritis,https://www.mayoclinic.org/diseases-conditions/psoriatic-arthritis/symptoms-causes/syc-20354076,Overview
MAYO,Arthritis,https://www.mayoclinic.org/diseases-conditions/rheumatoid-arthritis/symptoms-causes/syc-20353648,Overview
MAYO,Asbestosis,https://www.mayoclinic.org/diseases-conditions/asbestosis/diagnosis-treatment/drc-20354643,Treatment
MAYO,Asbestosis,https://www.mayoclinic.org/diseases-conditions/asbestosis/symptoms-causes/syc-20354637,Overview
MAYO,Ascariasis,https://www.mayoclinic.org/diseases-conditions/ascariasis/diagnosis-treatment/drc-20369597,Treatment
MAYO,Ascariasis,https://www.mayoclinic.org/diseases-conditions/ascariasis/symptoms-causes/syc-20369593,Overview
MAYO,Aspergillosis,https://www.mayoclinic.org/diseases-conditions/aspergillosis/diagnosis-treatment/drc-20369623,Treatment
MAYO,Aspergillosis,https://www.mayoclinic.org/diseases-conditions/aspergillosis/symptoms-causes/syc-20369619,Overview
MAYO,Asthma,https://www.mayoclinic.org/diseases-conditions/asthma/diagnosis-treatment/drc-20369660,Treatment
MAYO,Asthma,https://www.mayoclinic.org/diseases-conditions/childhood-asthma/diagnosis-treatment/drc-20351513,Treatment
MAYO,Asthma,https://www.mayoclinic.org/diseases-conditions/exercise-induced-asthma/diagnosis-treatment/drc-20372306,Treatment
MAYO,Asthma,https://www.mayoclinic.org/diseases-conditions/occupational-asthma/diagnosis-treatment/drc-20375777,Treatment
MAYO,Asthma,https://www.mayoclinic.org/diseases-conditions/asthma/symptoms-causes/syc-20369653,Overview
MAYO,Asthma,https://www.mayoclinic.org/diseases-conditions/childhood-asthma/symptoms-causes/syc-20351507,Overview
MAYO,Asthma,https://www.mayoclinic.org/diseases-conditions/exercise-induced-asthma/symptoms-causes/syc-20372300,Overview
MAYO,Asthma,https://www.mayoclinic.org/diseases-conditions/occupational-asthma/symptoms-causes/syc-20375772,Overview
MAYO,Asthma attack,https://www.mayoclinic.org/diseases-conditions/asthma-attack/diagnosis-treatment/drc-20354274,Treatment
MAYO,Asthma attack,https://www.mayoclinic.org/diseases-conditions/asthma-attack/symptoms-causes/syc-20354268,Overview
MAYO,Astigmatism,https://www.mayoclinic.org/diseases-conditions/astigmatism/diagnosis-treatment/drc-20353838,Treatment
MAYO,Astigmatism,https://www.mayoclinic.org/diseases-conditions/astigmatism/symptoms-causes/syc-20353835,Overview
MAYO,Astrocytoma,https://www.mayoclinic.org/diseases-conditions/glioma/diagnosis-treatment/drc-20350255,Treatment
MAYO,Astrocytoma,https://www.mayoclinic.org/diseases-conditions/astrocytoma/cdc-20350132,Overview
MAYO,Ataxia,https://www.mayoclinic.org/diseases-conditions/ataxia/diagnosis-treatment/drc-20355655,Treatment
MAYO,Ataxia,https://www.mayoclinic.org/diseases-conditions/ataxia/symptoms-causes/syc-20355652,Overview
MAYO,Atelectasis,https://www.mayoclinic.org/diseases-conditions/atelectasis/diagnosis-treatment/drc-20369688,Treatment
MAYO,Atelectasis,https://www.mayoclinic.org/diseases-conditions/atelectasis/symptoms-causes/syc-20369684,Overview
MAYO,Athlete's foot,https://www.mayoclinic.org/diseases-conditions/athletes-foot/diagnosis-treatment/drc-20353847,Treatment
MAYO,Athlete's foot,https://www.mayoclinic.org/diseases-conditions/athletes-foot/symptoms-causes/syc-20353841,Overview
MAYO,Atopic dermatitis (eczema),https://www.mayoclinic.org/diseases-conditions/atopic-dermatitis-eczema/diagnosis-treatment/drc-20353279,Treatment
MAYO,Atopic dermatitis (eczema),https://www.mayoclinic.org/diseases-conditions/atopic-dermatitis-eczema/symptoms-causes/syc-20353273,Overview
MAYO,Atrial fibrillation,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/diagnosis-treatment/drc-20350630,Treatment
MAYO,Atrial fibrillation,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624,Overview
MAYO,Atrial flutter,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586,Overview
MAYO,Atrial septal defect (ASD),https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/diagnosis-treatment/drc-20369720,Treatment
MAYO,Atrial septal defect (ASD),https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715,Overview
MAYO,Atrial tachycardia,https://www.mayoclinic.org/diseases-conditions/supraventricular-tachycardia/diagnosis-treatment/drc-20355249,Treatment
MAYO,Atrial tachycardia,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/cdc-20355258,Overview
MAYO,Atrioventricular canal defect,https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/diagnosis-treatment/drc-20361528,Treatment
MAYO,Atrioventricular canal defect,https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/symptoms-causes/syc-20361492,Overview
MAYO,Atrioventricular nodal reentry tachycardia (AVNRT),https://www.mayoclinic.org/diseases-conditions/supraventricular-tachycardia/diagnosis-treatment/drc-20355249,Treatment
MAYO,Atrioventricular nodal reentry tachycardia (AVNRT),https://www.mayoclinic.org/diseases-conditions/avnrt/cdc-20355254,Overview
MAYO,Atrophic vaginitis,https://www.mayoclinic.org/diseases-conditions/vaginal-atrophy/diagnosis-treatment/drc-20352294,Treatment
MAYO,Atrophic vaginitis,https://www.mayoclinic.org/diseases-conditions/vaginal-atrophy/symptoms-causes/syc-20352288,Overview
MAYO,Attachment disorder,https://www.mayoclinic.org/diseases-conditions/reactive-attachment-disorder/diagnosis-treatment/drc-20352945,Treatment
MAYO,Attachment disorder,https://www.mayoclinic.org/diseases-conditions/reactive-attachment-disorder/symptoms-causes/syc-20352939,Overview
MAYO,Attention-deficit/hyperactivity disorder in adults,https://www.mayoclinic.org/diseases-conditions/adult-adhd/diagnosis-treatment/drc-20350883,Treatment
MAYO,Attention-deficit/hyperactivity disorder in adults,https://www.mayoclinic.org/diseases-conditions/adult-adhd/symptoms-causes/syc-20350878,Overview
MAYO,Attention-deficithyperactivity disorder (ADHD) in children,https://www.mayoclinic.org/diseases-conditions/adhd/diagnosis-treatment/drc-20350895,Treatment
MAYO,Attention-deficithyperactivity disorder (ADHD) in children,https://www.mayoclinic.org/diseases-conditions/adhd/symptoms-causes/syc-20350889,Overview
MAYO,Atypical depression,https://www.mayoclinic.org/diseases-conditions/atypical-depression/diagnosis-treatment/drc-20369754,Treatment
MAYO,Atypical depression,https://www.mayoclinic.org/diseases-conditions/atypical-depression/symptoms-causes/syc-20369747,Overview
MAYO,Atypical hyperplasia of the breast,https://www.mayoclinic.org/diseases-conditions/atypical-hyperplasia/diagnosis-treatment/drc-20369778,Treatment
MAYO,Atypical hyperplasia of the breast,https://www.mayoclinic.org/diseases-conditions/atypical-hyperplasia/symptoms-causes/syc-20369773,Overview
MAYO,Autism spectrum disorder,https://www.mayoclinic.org/diseases-conditions/autism-spectrum-disorder/diagnosis-treatment/drc-20352934,Treatment
MAYO,Autism spectrum disorder,https://www.mayoclinic.org/diseases-conditions/autism-spectrum-disorder/symptoms-causes/syc-20352928,Overview
MAYO,Autoimmune hepatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/diagnosis-treatment/drc-20352158,Treatment
MAYO,Autoimmune hepatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153,Overview
MAYO,Autoimmune pancreatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/diagnosis-treatment/drc-20369804,Treatment
MAYO,Autoimmune pancreatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800,Overview
MAYO,Autonomic neuropathy,https://www.mayoclinic.org/diseases-conditions/autonomic-neuropathy/diagnosis-treatment/drc-20369836,Treatment
MAYO,Autonomic neuropathy,https://www.mayoclinic.org/diseases-conditions/autonomic-neuropathy/symptoms-causes/syc-20369829,Overview
MAYO,Avascular necrosis,https://www.mayoclinic.org/diseases-conditions/avascular-necrosis/diagnosis-treatment/drc-20369863,Treatment
MAYO,Avascular necrosis,https://www.mayoclinic.org/diseases-conditions/avascular-necrosis/symptoms-causes/syc-20369859,Overview
MAYO,BDD,https://www.mayoclinic.org/diseases-conditions/body-dysmorphic-disorder/diagnosis-treatment/drc-20353944,Treatment
MAYO,BDD,https://www.mayoclinic.org/diseases-conditions/body-dysmorphic-disorder/symptoms-causes/syc-20353938,Overview
MAYO,Baby acne,https://www.mayoclinic.org/diseases-conditions/baby-acne/diagnosis-treatment/drc-20369885,Treatment
MAYO,Baby acne,https://www.mayoclinic.org/diseases-conditions/baby-acne/symptoms-causes/syc-20369880,Overview
MAYO,Back pain,https://www.mayoclinic.org/diseases-conditions/back-pain/diagnosis-treatment/drc-20369911,Treatment
MAYO,Back pain,https://www.mayoclinic.org/diseases-conditions/back-pain/symptoms-causes/syc-20369906,Overview
MAYO,Bacterial vaginosis,https://www.mayoclinic.org/diseases-conditions/bacterial-vaginosis/diagnosis-treatment/drc-20352285,Treatment
MAYO,Bacterial vaginosis,https://www.mayoclinic.org/diseases-conditions/bacterial-vaginosis/symptoms-causes/syc-20352279,Overview
MAYO,Bad breath,https://www.mayoclinic.org/diseases-conditions/bad-breath/diagnosis-treatment/drc-20350925,Treatment
MAYO,Bad breath,https://www.mayoclinic.org/diseases-conditions/bad-breath/symptoms-causes/syc-20350922,Overview
MAYO,Bags under eyes,https://www.mayoclinic.org/diseases-conditions/bags-under-eyes/diagnosis-treatment/drc-20369931,Treatment
MAYO,Bags under eyes,https://www.mayoclinic.org/diseases-conditions/bags-under-eyes/symptoms-causes/syc-20369927,Overview
MAYO,Baker's cyst,https://www.mayoclinic.org/diseases-conditions/bakers-cyst/diagnosis-treatment/drc-20369955,Treatment
MAYO,Baker's cyst,https://www.mayoclinic.org/diseases-conditions/bakers-cyst/symptoms-causes/syc-20369950,Overview
MAYO,Balance problems,https://www.mayoclinic.org/diseases-conditions/balance-problems/diagnosis-treatment/drc-20350477,Treatment
MAYO,Balance problems,https://www.mayoclinic.org/diseases-conditions/balance-problems/symptoms-causes/syc-20350474,Overview
MAYO,Baldness,https://www.mayoclinic.org/diseases-conditions/hair-loss/diagnosis-treatment/drc-20372932,Treatment
MAYO,Baldness,https://www.mayoclinic.org/diseases-conditions/hair-loss/symptoms-causes/syc-20372926,Overview
MAYO,Barotrauma,https://www.mayoclinic.org/diseases-conditions/airplane-ear/diagnosis-treatment/drc-20351707,Treatment
MAYO,Barotrauma,https://www.mayoclinic.org/diseases-conditions/airplane-ear/symptoms-causes/syc-20351701,Overview
MAYO,Barrett's esophagus,https://www.mayoclinic.org/diseases-conditions/barretts-esophagus/diagnosis-treatment/drc-20352846,Treatment
MAYO,Barrett's esophagus,https://www.mayoclinic.org/diseases-conditions/barretts-esophagus/symptoms-causes/syc-20352841,Overview
MAYO,Bartholin's cyst,https://www.mayoclinic.org/diseases-conditions/bartholin-cyst/diagnosis-treatment/drc-20369981,Treatment
MAYO,Bartholin's cyst,https://www.mayoclinic.org/diseases-conditions/bartholin-cyst/symptoms-causes/syc-20369976,Overview
MAYO,Basal cell carcinoma,https://www.mayoclinic.org/diseases-conditions/basal-cell-carcinoma/diagnosis-treatment/drc-20354193,Treatment
MAYO,Basal cell carcinoma,https://www.mayoclinic.org/diseases-conditions/basal-cell-carcinoma/symptoms-causes/syc-20354187,Overview
MAYO,Basal joint arthritis,https://www.mayoclinic.org/diseases-conditions/thumb-arthritis/diagnosis-treatment/drc-20378344,Treatment
MAYO,Basal joint arthritis,https://www.mayoclinic.org/diseases-conditions/thumb-arthritis/symptoms-causes/syc-20378339,Overview
MAYO,Bed-wetting,https://www.mayoclinic.org/diseases-conditions/bed-wetting/diagnosis-treatment/drc-20366711,Treatment
MAYO,Bed-wetting,https://www.mayoclinic.org/diseases-conditions/bed-wetting/symptoms-causes/syc-20366685,Overview
MAYO,Bedbugs,https://www.mayoclinic.org/diseases-conditions/bedbugs/diagnosis-treatment/drc-20370005,Treatment
MAYO,Bedbugs,https://www.mayoclinic.org/diseases-conditions/bedbugs/symptoms-causes/syc-20370001,Overview
MAYO,Bedsores (pressure ulcers),https://www.mayoclinic.org/diseases-conditions/bed-sores/diagnosis-treatment/drc-20355899,Treatment
MAYO,Bedsores (pressure ulcers),https://www.mayoclinic.org/diseases-conditions/bed-sores/symptoms-causes/syc-20355893,Overview
MAYO,Bee sting,https://www.mayoclinic.org/diseases-conditions/bee-stings/diagnosis-treatment/drc-20353874,Treatment
MAYO,Bee sting,https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869,Overview
MAYO,Behcet's disease,https://www.mayoclinic.org/diseases-conditions/behcets-disease/diagnosis-treatment/drc-20351331,Treatment
MAYO,Behcet's disease,https://www.mayoclinic.org/diseases-conditions/behcets-disease/symptoms-causes/syc-20351326,Overview
MAYO,Bell's palsy,https://www.mayoclinic.org/diseases-conditions/bells-palsy/diagnosis-treatment/drc-20370034,Treatment
MAYO,Bell's palsy,https://www.mayoclinic.org/diseases-conditions/bells-palsy/symptoms-causes/syc-20370028,Overview
MAYO,Benign adrenal tumors,https://www.mayoclinic.org/diseases-conditions/benign-adrenal-tumors/symptoms-causes/syc-20356190,Overview
MAYO,Benign migratory glossitis,https://www.mayoclinic.org/diseases-conditions/geographic-tongue/diagnosis-treatment/drc-20354401,Treatment
MAYO,Benign migratory glossitis,https://www.mayoclinic.org/diseases-conditions/geographic-tongue/symptoms-causes/syc-20354396,Overview
MAYO,Benign paroxysmal positional vertigo,https://www.mayoclinic.org/diseases-conditions/vertigo/diagnosis-treatment/drc-20370060,Treatment
MAYO,Benign paroxysmal positional vertigo,https://www.mayoclinic.org/diseases-conditions/vertigo/symptoms-causes/syc-20370055,Overview
MAYO,Benign paroxysmal positional vertigo (BPPV),https://www.mayoclinic.org/diseases-conditions/vertigo/diagnosis-treatment/drc-20370060,Treatment
MAYO,Benign paroxysmal positional vertigo (BPPV),https://www.mayoclinic.org/diseases-conditions/vertigo/symptoms-causes/syc-20370055,Overview
